id,shield name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
11263,Marred Leather Shield,Standard +9 ,"{'Phy': '114 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '49.68 ', 'Rst': '22 '}"
11264,Marred Leather Shield,Standard +10 ,"{'Phy': '118 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '50.14 ', 'Rst': '22 '}"
11265,Marred Leather Shield,Standard +11 ,"{'Phy': '122 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '50.6 ', 'Rst': '22 '}"
11266,Marred Leather Shield,Standard +12 ,"{'Phy': '127 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '51.06 ', 'Rst': '22 '}"
11267,Marred Leather Shield,Standard +13 ,"{'Phy': '131 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '51.52 ', 'Rst': '22 '}"
11268,Marred Leather Shield,Standard +14 ,"{'Phy': '135 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '51.98 ', 'Rst': '22 '}"
11269,Marred Leather Shield,Standard +15 ,"{'Phy': '140 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '52.44 ', 'Rst': '22 '}"
11270,Marred Leather Shield,Standard +16 ,"{'Phy': '144 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '52.9 ', 'Rst': '22 '}"
11271,Marred Leather Shield,Standard +17 ,"{'Phy': '148 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '53.36 ', 'Rst': '22 '}"
11272,Marred Leather Shield,Standard +18 ,"{'Phy': '153 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '53.82 ', 'Rst': '22 '}"
11273,Marred Leather Shield,Standard +19 ,"{'Phy': '157 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '54.28 ', 'Rst': '22 '}"
11274,Marred Leather Shield,Standard +20 ,"{'Phy': '162 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '54.74 ', 'Rst': '22 '}"
11275,Marred Leather Shield,Standard +21 ,"{'Phy': '166 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '55.2 ', 'Rst': '22 '}"
11276,Marred Leather Shield,Standard +22 ,"{'Phy': '170 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '55.66 ', 'Rst': '22 '}"
11277,Marred Leather Shield,Standard +23 ,"{'Phy': '175 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '56.12 ', 'Rst': '22 '}"
11278,Marred Leather Shield,Standard +24 ,"{'Phy': '179 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '119 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '56.58 ', 'Rst': '22 '}"
11279,Marred Leather Shield,Standard +25 ,"{'Phy': '183 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '122 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Hemorrhage '},"{'Phy': '81 ', 'Mag': '49 ', 'Fir': '36 ', 'Lit': '45 ', 'Hol': '45 ', 'Bst': '57.04 ', 'Rst': '22 '}"
11592,Heater Shield,Standard ,"{'Phy': '77 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '49 ', 'Rst': '23 '}"
11593,Heater Shield,Standard +1 ,"{'Phy': '81 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '49 ', 'Rst': '23 '}"
11594,Heater Shield,Standard +2 ,"{'Phy': '85 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '49.49 ', 'Rst': '23 '}"
11595,Heater Shield,Standard +3 ,"{'Phy': '90 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '49.98 ', 'Rst': '23 '}"
11596,Heater Shield,Standard +4 ,"{'Phy': '94 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '50.47 ', 'Rst': '23 '}"
11597,Heater Shield,Standard +5 ,"{'Phy': '99 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '50.96 ', 'Rst': '23 '}"
11598,Heater Shield,Standard +6 ,"{'Phy': '103 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '51.45 ', 'Rst': '23 '}"
11599,Heater Shield,Standard +7 ,"{'Phy': '108 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '51.94 ', 'Rst': '23 '}"
11600,Heater Shield,Standard +8 ,"{'Phy': '112 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '83 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '52.43 ', 'Rst': '23 '}"
11601,Heater Shield,Standard +9 ,"{'Phy': '117 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '52.92 ', 'Rst': '23 '}"
11602,Heater Shield,Standard +10 ,"{'Phy': '121 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '53.41 ', 'Rst': '23 '}"
11603,Heater Shield,Standard +11 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '53.9 ', 'Rst': '23 '}"
11604,Heater Shield,Standard +12 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '93 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '54.39 ', 'Rst': '23 '}"
11605,Heater Shield,Standard +13 ,"{'Phy': '135 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '54.88 ', 'Rst': '23 '}"
11606,Heater Shield,Standard +14 ,"{'Phy': '139 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '55.37 ', 'Rst': '23 '}"
11607,Heater Shield,Standard +15 ,"{'Phy': '143 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '55.86 ', 'Rst': '23 '}"
11608,Heater Shield,Standard +16 ,"{'Phy': '148 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '103 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '56.35 ', 'Rst': '23 '}"
11609,Heater Shield,Standard +17 ,"{'Phy': '152 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '105 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '56.84 ', 'Rst': '23 '}"
11610,Heater Shield,Standard +18 ,"{'Phy': '157 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '108 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '57.33 ', 'Rst': '23 '}"
11611,Heater Shield,Standard +19 ,"{'Phy': '161 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '110 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '57.82 ', 'Rst': '23 '}"
11612,Heater Shield,Standard +20 ,"{'Phy': '166 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '113 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '58.31 ', 'Rst': '23 '}"
11613,Heater Shield,Standard +21 ,"{'Phy': '170 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '115 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '58.8 ', 'Rst': '23 '}"
11614,Heater Shield,Standard +22 ,"{'Phy': '175 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '118 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '59.29 ', 'Rst': '23 '}"
11615,Heater Shield,Standard +23 ,"{'Phy': '179 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '120 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '59.78 ', 'Rst': '23 '}"
11616,Heater Shield,Standard +24 ,"{'Phy': '184 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '123 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '60.27 ', 'Rst': '23 '}"
11617,Heater Shield,Standard +25 ,"{'Phy': '188 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '126 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '43 ', 'Lit': '27 ', 'Hol': '43 ', 'Bst': '60.76 ', 'Rst': '23 '}"
11930,Blue Crest Heater Shield,Standard ,"{'Phy': '77 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '50 ', 'Rst': '23 '}"
11931,Blue Crest Heater Shield,Standard +1 ,"{'Phy': '81 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '50 ', 'Rst': '23 '}"
11932,Blue Crest Heater Shield,Standard +2 ,"{'Phy': '85 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '50.5 ', 'Rst': '23 '}"
11933,Blue Crest Heater Shield,Standard +3 ,"{'Phy': '90 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '51 ', 'Rst': '23 '}"
11934,Blue Crest Heater Shield,Standard +4 ,"{'Phy': '94 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '51.5 ', 'Rst': '23 '}"
11935,Blue Crest Heater Shield,Standard +5 ,"{'Phy': '99 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '52 ', 'Rst': '23 '}"
11936,Blue Crest Heater Shield,Standard +6 ,"{'Phy': '103 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '52.5 ', 'Rst': '23 '}"
11937,Blue Crest Heater Shield,Standard +7 ,"{'Phy': '108 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '53 ', 'Rst': '23 '}"
11938,Blue Crest Heater Shield,Standard +8 ,"{'Phy': '112 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '83 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '53.5 ', 'Rst': '23 '}"
11939,Blue Crest Heater Shield,Standard +9 ,"{'Phy': '117 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '54 ', 'Rst': '23 '}"
11940,Blue Crest Heater Shield,Standard +10 ,"{'Phy': '121 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '54.5 ', 'Rst': '23 '}"
11941,Blue Crest Heater Shield,Standard +11 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '55 ', 'Rst': '23 '}"
11942,Blue Crest Heater Shield,Standard +12 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '93 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '55.5 ', 'Rst': '23 '}"
11943,Blue Crest Heater Shield,Standard +13 ,"{'Phy': '135 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '56 ', 'Rst': '23 '}"
11944,Blue Crest Heater Shield,Standard +14 ,"{'Phy': '139 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '56.5 ', 'Rst': '23 '}"
11945,Blue Crest Heater Shield,Standard +15 ,"{'Phy': '143 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '57 ', 'Rst': '23 '}"
11946,Blue Crest Heater Shield,Standard +16 ,"{'Phy': '148 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '103 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '57.5 ', 'Rst': '23 '}"
11947,Blue Crest Heater Shield,Standard +17 ,"{'Phy': '152 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '105 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '43 ', 'Fir': '42 ', 'Lit': '32 ', 'Hol': '50 ', 'Bst': '58 ', 'Rst': '23 '}"
